timestamp,device_id,watts
2026-01-06T04:35:00Z,television,5.493
2026-01-06T04:35:00Z,game_console,11.303
2026-01-06T04:35:00Z,printer,2.538
2026-01-06T04:40:00Z,refrigerator,88.214
2026-01-06T04:40:00Z,television,4.725
2026-01-06T04:40:00Z,game_console,12.233
2026-01-06T04:40:00Z,printer,2.391
2026-01-06T04:45:00Z,refrigerator,88.164
2026-01-06T04:45:00Z,television,5.049
2026-01-06T04:45:00Z,game_console,11.947
2026-01-06T04:45:00Z,printer,2.06
2026-01-06T04:50:00Z,refrigerator,88.819
2026-01-06T04:50:00Z,television,4.821
2026-01-06T04:50:00Z,game_console,11.858
2026-01-06T04:50:00Z,printer,2.394
2026-01-06T04:55:00Z,refrigerator,2.225
2026-01-06T04:55:00Z,television,4.658
2026-01-06T04:55:00Z,game_console,11.922
2026-01-06T04:55:00Z,printer,2.013
2026-01-06T05:00:00Z,refrigerator,3.447
2026-01-06T05:00:00Z,television,5.501
2026-01-06T05:00:00Z,game_console,12.054
2026-01-06T05:00:00Z,printer,2.455
2026-01-06T05:05:00Z,refrigerator,2.107
2026-01-06T05:05:00Z,television,5.285
2026-01-06T05:05:00Z,game_console,11.945
2026-01-06T05:05:00Z,printer,1.851
2026-01-06T05:10:00Z,refrigerator,4.294
2026-01-06T05:10:00Z,television,4.739
2026-01-06T05:10:00Z,game_console,11.808
2026-01-06T05:10:00Z,printer,2.125
2026-01-06T05:15:00Z,refrigerator,4.014
2026-01-06T05:15:00Z,television,5.625
2026-01-06T05:15:00Z,game_console,11.731
2026-01-06T05:15:00Z,printer,2.363
2026-01-06T05:20:00Z,refrigerator,4.024
2026-01-06T05:20:00Z,television,5.179
2026-01-06T05:20:00Z,game_console,11.494
2026-01-06T05:20:00Z,printer,1.967
2026-01-06T05:25:00Z,refrigerator,3.727
2026-01-06T05:25:00Z,television,4.555
2026-01-06T05:25:00Z,game_console,11.648
2026-01-06T05:25:00Z,printer,2.057
2026-01-06T05:30:00Z,refrigerator,3.182
2026-01-06T05:30:00Z,television,4.778
2026-01-06T05:30:00Z,game_console,11.581
2026-01-06T05:30:00Z,printer,2.297
2026-01-06T05:35:00Z,refrigerator,3.135
2026-01-06T05:35:00Z,television,5.593
2026-01-06T05:35:00Z,game_console,11.828
2026-01-06T05:35:00Z,printer,2.148
2026-01-06T05:40:00Z,refrigerator,2.629
2026-01-06T05:40:00Z,television,4.98
2026-01-06T05:40:00Z,game_console,12.159
2026-01-06T05:40:00Z,printer,1.892
2026-01-06T05:45:00Z,refrigerator,3.627
2026-01-06T05:45:00Z,television,5.235
2026-01-06T05:45:00Z,game_console,11.814
2026-01-06T05:45:00Z,printer,1.921
2026-01-06T05:50:00Z,refrigerator,3.692
2026-01-06T05:50:00Z,television,5.06
2026-01-06T05:50:00Z,game_console,11.995
2026-01-06T05:50:00Z,printer,2.012
2026-01-06T05:55:00Z,refrigerator,3.848
2026-01-06T05:55:00Z,television,4.568
2026-01-06T05:55:00Z,game_console,11.606
2026-01-06T05:55:00Z,printer,1.939
2026-01-06T06:00:00Z,refrigerator,88.868
2026-01-06T06:00:00Z,television,5.221
2026-01-06T06:00:00Z,game_console,12.283
2026-01-06T06:00:00Z,printer,18.105
2026-01-06T06:05:00Z,refrigerator,89.126
2026-01-06T06:05:00Z,television,5.055
2026-01-06T06:05:00Z,game_console,11.778
2026-01-06T06:05:00Z,printer,18.313
2026-01-06T06:10:00Z,refrigerator,88.799
2026-01-06T06:10:00Z,television,4.899
2026-01-06T06:10:00Z,game_console,12.004
2026-01-06T06:10:00Z,printer,18.099
2026-01-06T06:15:00Z,refrigerator,88.437
2026-01-06T06:15:00Z,television,5.655
2026-01-06T06:15:00Z,game_console,11.399
2026-01-06T06:15:00Z,printer,17.871
2026-01-06T06:20:00Z,refrigerator,87.498
2026-01-06T06:20:00Z,television,4.812
2026-01-06T06:20:00Z,game_console,11.559
2026-01-06T06:20:00Z,printer,2.527
2026-01-06T06:25:00Z,refrigerator,1.908
2026-01-06T06:25:00Z,television,5.022
2026-01-06T06:25:00Z,game_console,12.277
2026-01-06T06:25:00Z,printer,2.535
2026-01-06T06:30:00Z,refrigerator,3.295
2026-01-06T06:30:00Z,television,5.44
2026-01-06T06:30:00Z,game_console,11.83
2026-01-06T06:30:00Z,printer,2.519
2026-01-06T06:35:00Z,refrigerator,3.89
2026-01-06T06:35:00Z,television,5.507
2026-01-06T06:35:00Z,game_console,11.961
2026-01-06T06:35:00Z,printer,1.984
2026-01-06T06:40:00Z,refrigerator,3.028
2026-01-06T06:40:00Z,television,5.695
2026-01-06T06:40:00Z,game_console,11.635
2026-01-06T06:40:00Z,printer,2.025
2026-01-06T06:45:00Z,refrigerator,3.721
2026-01-06T06:45:00Z,television,5.738
2026-01-06T06:45:00Z,game_console,11.793
2026-01-06T06:45:00Z,printer,2.023
2026-01-06T06:50:00Z,refrigerator,2.572
2026-01-06T06:50:00Z,television,5.32
2026-01-06T06:50:00Z,game_console,11.599
2026-01-06T06:50:00Z,printer,1.929
2026-01-06T06:55:00Z,refrigerator,3.343
2026-01-06T06:55:00Z,television,5.413
2026-01-06T06:55:00Z,game_console,12.162
2026-01-06T06:55:00Z,printer,2.546
2026-01-06T07:00:00Z,refrigerator,3.739
2026-01-06T07:00:00Z,television,4.589
2026-01-06T07:00:00Z,game_console,0.443
2026-01-06T07:00:00Z,printer,2.21
2026-01-06T07:05:00Z,refrigerator,3.483
2026-01-06T07:05:00Z,television,5.241
2026-01-06T07:05:00Z,game_console,0.148
2026-01-06T07:05:00Z,printer,2.289
2026-01-06T07:10:00Z,refrigerator,3.108
2026-01-06T07:10:00Z,television,5.588
2026-01-06T07:10:00Z,game_console,0.187
2026-01-06T07:10:00Z,printer,2.46
2026-01-06T07:15:00Z,refrigerator,3.892
2026-01-06T07:15:00Z,television,5.368
2026-01-06T07:15:00Z,game_console,0.129
2026-01-06T07:15:00Z,printer,2.304
2026-01-06T07:20:00Z,refrigerator,4.164
2026-01-06T07:20:00Z,television,5.479
2026-01-06T07:20:00Z,game_console,0.788
2026-01-06T07:20:00Z,printer,2.447
2026-01-06T07:25:00Z,refrigerator,2.719
2026-01-06T07:25:00Z,television,5.125
2026-01-06T07:25:00Z,game_console,0.195
2026-01-06T07:25:00Z,printer,2.119
2026-01-06T07:30:00Z,refrigerator,89.171
2026-01-06T07:30:00Z,television,5.214
2026-01-06T07:30:00Z,game_console,0.508
2026-01-06T07:30:00Z,printer,2.126
2026-01-06T07:35:00Z,refrigerator,89.155
2026-01-06T07:35:00Z,television,4.545
2026-01-06T07:35:00Z,game_console,0.251
2026-01-06T07:35:00Z,printer,2.515
2026-01-06T07:40:00Z,refrigerator,88.652
2026-01-06T07:40:00Z,television,5.535
2026-01-06T07:40:00Z,game_console,0.185
2026-01-06T07:40:00Z,printer,2.301
2026-01-06T07:45:00Z,refrigerator,86.974
2026-01-06T07:45:00Z,television,5.527
2026-01-06T07:45:00Z,game_console,0.36
2026-01-06T07:45:00Z,printer,2.407
2026-01-06T07:50:00Z,refrigerator,87.197
2026-01-06T07:50:00Z,television,5.255
2026-01-06T07:50:00Z,game_console,0.555
2026-01-06T07:50:00Z,printer,2.326
2026-01-06T07:55:00Z,refrigerator,2.652
2026-01-06T07:55:00Z,television,5.289
2026-01-06T07:55:00Z,game_console,0.724
2026-01-06T07:55:00Z,printer,2.094
2026-01-06T08:00:00Z,refrigerator,1.929
2026-01-06T08:00:00Z,television,5.616
2026-01-06T08:00:00Z,game_console,0.0
2026-01-06T08:00:00Z,printer,2.436
2026-01-06T08:05:00Z,refrigerator,2.671
2026-01-06T08:05:00Z,television,4.577
2026-01-06T08:05:00Z,game_console,0.256
2026-01-06T08:05:00Z,printer,2.211
2026-01-06T08:10:00Z,refrigerator,2.906
2026-01-06T08:10:00Z,television,5.072
2026-01-06T08:10:00Z,game_console,0.825
2026-01-06T08:10:00Z,printer,2.529
2026-01-06T08:15:00Z,refrigerator,2.38
2026-01-06T08:15:00Z,television,4.928
2026-01-06T08:15:00Z,game_console,0.7
2026-01-06T08:15:00Z,printer,2.257
2026-01-06T08:20:00Z,refrigerator,4.174
2026-01-06T08:20:00Z,television,4.787
2026-01-06T08:20:00Z,game_console,0.046
2026-01-06T08:20:00Z,printer,2.124
2026-01-06T08:25:00Z,refrigerator,2.299
2026-01-06T08:25:00Z,television,4.86
2026-01-06T08:25:00Z,game_console,0.012
2026-01-06T08:25:00Z,printer,2.276
2026-01-06T08:30:00Z,refrigerator,2.126
2026-01-06T08:30:00Z,television,4.771
2026-01-06T08:30:00Z,game_console,0.4
2026-01-06T08:30:00Z,printer,1.86
2026-01-06T08:35:00Z,refrigerator,3.096
2026-01-06T08:35:00Z,television,4.726
2026-01-06T08:35:00Z,game_console,0.525
2026-01-06T08:35:00Z,printer,2.195
2026-01-06T08:40:00Z,refrigerator,2.871
2026-01-06T08:40:00Z,television,5.887
2026-01-06T08:40:00Z,game_console,0.69
2026-01-06T08:40:00Z,printer,1.924
2026-01-06T08:45:00Z,refrigerator,3.879
2026-01-06T08:45:00Z,television,5.341
2026-01-06T08:45:00Z,game_console,0.892
2026-01-06T08:45:00Z,printer,2.38
2026-01-06T08:50:00Z,refrigerator,3.835
2026-01-06T08:50:00Z,television,4.575
2026-01-06T08:50:00Z,game_console,0.691
2026-01-06T08:50:00Z,printer,2.033
2026-01-06T08:55:00Z,refrigerator,2.22
2026-01-06T08:55:00Z,television,5.498
2026-01-06T08:55:00Z,game_console,0.0
2026-01-06T08:55:00Z,printer,2.146
2026-01-06T09:00:00Z,refrigerator,86.975
2026-01-06T09:00:00Z,television,4.602
2026-01-06T09:00:00Z,game_console,0.392
2026-01-06T09:00:00Z,printer,2.405
2026-01-06T09:05:00Z,refrigerator,88.883
2026-01-06T09:05:00Z,television,5.286
2026-01-06T09:05:00Z,game_console,0.675
2026-01-06T09:05:00Z,printer,2.05
2026-01-06T09:10:00Z,refrigerator,87.939
2026-01-06T09:10:00Z,television,5.827
2026-01-06T09:10:00Z,game_console,0.44
2026-01-06T09:10:00Z,printer,2.47
2026-01-06T09:15:00Z,refrigerator,88.659
2026-01-06T09:15:00Z,television,4.872
2026-01-06T09:15:00Z,game_console,0.0
2026-01-06T09:15:00Z,printer,1.873
2026-01-06T09:20:00Z,refrigerator,88.923
2026-01-06T09:20:00Z,television,5.337
2026-01-06T09:20:00Z,game_console,0.321
2026-01-06T09:20:00Z,printer,2.06
2026-01-06T09:25:00Z,refrigerator,3.067
2026-01-06T09:25:00Z,television,5.573
2026-01-06T09:25:00Z,game_console,0.716
2026-01-06T09:25:00Z,printer,2.41
2026-01-06T09:30:00Z,refrigerator,2.512
2026-01-06T09:30:00Z,television,5.821
2026-01-06T09:30:00Z,game_console,0.628
2026-01-06T09:30:00Z,printer,2.324
2026-01-06T09:35:00Z,refrigerator,3.78
2026-01-06T09:35:00Z,television,5.218
2026-01-06T09:35:00Z,game_console,0.756
2026-01-06T09:35:00Z,printer,2.159
2026-01-06T09:40:00Z,refrigerator,4.115
2026-01-06T09:40:00Z,television,4.572
2026-01-06T09:40:00Z,game_console,0.06
2026-01-06T09:40:00Z,printer,2.249
2026-01-06T09:45:00Z,refrigerator,3.257
2026-01-06T09:45:00Z,television,5.743
2026-01-06T09:45:00Z,game_console,0.039
2026-01-06T09:45:00Z,printer,2.375
2026-01-06T09:50:00Z,refrigerator,3.586
2026-01-06T09:50:00Z,television,5.414
2026-01-06T09:50:00Z,game_console,0.817
2026-01-06T09:50:00Z,printer,2.433
2026-01-06T09:55:00Z,refrigerator,2.039
2026-01-06T09:55:00Z,television,5.697
2026-01-06T09:55:00Z,game_console,0.62
2026-01-06T09:55:00Z,printer,2.144
2026-01-06T10:00:00Z,refrigerator,2.033
2026-01-06T10:00:00Z,television,4.798
2026-01-06T10:00:00Z,game_console,0.405
2026-01-06T10:00:00Z,printer,2.255
2026-01-06T10:05:00Z,refrigerator,3.599
2026-01-06T10:05:00Z,television,4.636
2026-01-06T10:05:00Z,game_console,0.113
2026-01-06T10:05:00Z,printer,2.499
2026-01-06T10:10:00Z,refrigerator,2.056
2026-01-06T10:10:00Z,television,5.026
2026-01-06T10:10:00Z,game_console,0.55
2026-01-06T10:10:00Z,printer,1.916
2026-01-06T10:15:00Z,refrigerator,1.983
2026-01-06T10:15:00Z,television,5.436
2026-01-06T10:15:00Z,game_console,0.15
2026-01-06T10:15:00Z,printer,2.103
2026-01-06T10:20:00Z,refrigerator,2.994
2026-01-06T10:20:00Z,television,4.95
2026-01-06T10:20:00Z,game_console,0.321
2026-01-06T10:20:00Z,printer,2.366
2026-01-06T10:25:00Z,refrigerator,3.511
2026-01-06T10:25:00Z,television,4.654
2026-01-06T10:25:00Z,game_console,0.31
2026-01-06T10:25:00Z,printer,2.197
2026-01-06T10:30:00Z,refrigerator,87.318
2026-01-06T10:30:00Z,television,5.267
2026-01-06T10:30:00Z,game_console,0.332
2026-01-06T10:30:00Z,printer,2.247
2026-01-06T10:35:00Z,refrigerator,88.826
2026-01-06T10:35:00Z,television,5.822
2026-01-06T10:35:00Z,game_console,0.078
2026-01-06T10:35:00Z,printer,1.935
2026-01-06T10:40:00Z,refrigerator,88.664
2026-01-06T10:40:00Z,television,4.617
2026-01-06T10:40:00Z,game_console,0.725
2026-01-06T10:40:00Z,printer,2.259
2026-01-06T10:45:00Z,refrigerator,86.968
2026-01-06T10:45:00Z,television,4.81
2026-01-06T10:45:00Z,game_console,0.677
2026-01-06T10:45:00Z,printer,2.456
2026-01-06T10:50:00Z,refrigerator,88.116
2026-01-06T10:50:00Z,television,4.708
2026-01-06T10:50:00Z,game_console,0.636
2026-01-06T10:50:00Z,printer,2.01
2026-01-06T10:55:00Z,refrigerator,1.908
2026-01-06T10:55:00Z,television,5.796
2026-01-06T10:55:00Z,game_console,0.423
2026-01-06T10:55:00Z,printer,2.098
2026-01-06T11:00:00Z,refrigerator,2.583
2026-01-06T11:00:00Z,television,4.978
2026-01-06T11:00:00Z,game_console,0.581
2026-01-06T11:00:00Z,printer,2.526
2026-01-06T11:05:00Z,refrigerator,3.163
2026-01-06T11:05:00Z,television,4.565
2026-01-06T11:05:00Z,game_console,0.457
2026-01-06T11:05:00Z,printer,2.05
2026-01-06T11:10:00Z,refrigerator,3.683
2026-01-06T11:10:00Z,television,5.184
2026-01-06T11:10:00Z,game_console,0.32
2026-01-06T11:10:00Z,printer,1.942
2026-01-06T11:15:00Z,refrigerator,3.594
2026-01-06T11:15:00Z,television,5.515
2026-01-06T11:15:00Z,game_console,0.888
2026-01-06T11:15:00Z,printer,2.424
2026-01-06T11:20:00Z,refrigerator,2.508
2026-01-06T11:20:00Z,television,4.625
2026-01-06T11:20:00Z,game_console,0.804
2026-01-06T11:20:00Z,printer,2.21
2026-01-06T11:25:00Z,refrigerator,3.407
2026-01-06T11:25:00Z,television,5.116
2026-01-06T11:25:00Z,game_console,0.4
2026-01-06T11:25:00Z,printer,2.515
2026-01-06T11:30:00Z,refrigerator,3.677
2026-01-06T11:30:00Z,television,5.56
2026-01-06T11:30:00Z,game_console,0.699
2026-01-06T11:30:00Z,printer,1.935
2026-01-06T11:35:00Z,refrigerator,2.648
2026-01-06T11:35:00Z,television,4.702
2026-01-06T11:35:00Z,game_console,0.164
2026-01-06T11:35:00Z,printer,1.909
2026-01-06T11:40:00Z,refrigerator,2.143
2026-01-06T11:40:00Z,television,4.834
2026-01-06T11:40:00Z,game_console,0.126
2026-01-06T11:40:00Z,printer,2.062
2026-01-06T11:45:00Z,refrigerator,3.531
2026-01-06T11:45:00Z,television,4.837
2026-01-06T11:45:00Z,game_console,0.4
2026-01-06T11:45:00Z,printer,2.492
2026-01-06T11:50:00Z,refrigerator,2.804
2026-01-06T11:50:00Z,television,5.81
2026-01-06T11:50:00Z,game_console,0.038
2026-01-06T11:50:00Z,printer,1.878
2026-01-06T11:55:00Z,refrigerator,3.068
2026-01-06T11:55:00Z,television,4.512
2026-01-06T11:55:00Z,game_console,0.698
2026-01-06T11:55:00Z,printer,2.244
2026-01-06T12:00:00Z,refrigerator,88.61
2026-01-06T12:00:00Z,television,4.515
2026-01-06T12:00:00Z,game_console,0.055
2026-01-06T12:00:00Z,printer,17.663
2026-01-06T12:05:00Z,refrigerator,87.09
2026-01-06T12:05:00Z,television,4.821
2026-01-06T12:05:00Z,game_console,0.725
2026-01-06T12:05:00Z,printer,17.99
2026-01-06T12:10:00Z,refrigerator,89.038
2026-01-06T12:10:00Z,television,5.262
2026-01-06T12:10:00Z,game_console,0.75
2026-01-06T12:10:00Z,printer,17.819
2026-01-06T12:15:00Z,refrigerator,89.154
2026-01-06T12:15:00Z,television,4.707
2026-01-06T12:15:00Z,game_console,0.254
2026-01-06T12:15:00Z,printer,18.262
2026-01-06T12:20:00Z,refrigerator,87.916
2026-01-06T12:20:00Z,television,4.821
2026-01-06T12:20:00Z,game_console,0.014
2026-01-06T12:20:00Z,printer,2.147
2026-01-06T12:25:00Z,refrigerator,2.839
2026-01-06T12:25:00Z,television,5.224
2026-01-06T12:25:00Z,game_console,0.823
2026-01-06T12:25:00Z,printer,2.262
2026-01-06T12:30:00Z,refrigerator,3.628
2026-01-06T12:30:00Z,television,4.625
2026-01-06T12:30:00Z,game_console,0.321
2026-01-06T12:30:00Z,printer,1.986
2026-01-06T12:35:00Z,refrigerator,3.348
2026-01-06T12:35:00Z,television,5.842
2026-01-06T12:35:00Z,game_console,0.764
2026-01-06T12:35:00Z,printer,2.191
2026-01-06T12:40:00Z,refrigerator,2.067
2026-01-06T12:40:00Z,television,5.509
2026-01-06T12:40:00Z,game_console,0.216
2026-01-06T12:40:00Z,printer,2.153
2026-01-06T12:45:00Z,refrigerator,3.482
2026-01-06T12:45:00Z,television,5.808
2026-01-06T12:45:00Z,game_console,0.88
2026-01-06T12:45:00Z,printer,2.25
2026-01-06T12:50:00Z,refrigerator,2.109
2026-01-06T12:50:00Z,television,5.895
2026-01-06T12:50:00Z,game_console,0.407
2026-01-06T12:50:00Z,printer,2.36
2026-01-06T12:55:00Z,refrigerator,3.65
2026-01-06T12:55:00Z,television,5.205
2026-01-06T12:55:00Z,game_console,0.839
2026-01-06T12:55:00Z,printer,2.188
2026-01-06T13:00:00Z,refrigerator,3.868
2026-01-06T13:00:00Z,television,4.596
2026-01-06T13:00:00Z,game_console,0.638
2026-01-06T13:00:00Z,printer,2.232
2026-01-06T13:05:00Z,refrigerator,3.423
2026-01-06T13:05:00Z,television,4.699
2026-01-06T13:05:00Z,game_console,0.759
2026-01-06T13:05:00Z,printer,2.138
2026-01-06T13:10:00Z,refrigerator,3.007
2026-01-06T13:10:00Z,television,5.784
2026-01-06T13:10:00Z,game_console,0.543
2026-01-06T13:10:00Z,printer,2.173
2026-01-06T13:15:00Z,refrigerator,3.665
2026-01-06T13:15:00Z,television,5.607
2026-01-06T13:15:00Z,game_console,0.748
2026-01-06T13:15:00Z,printer,1.92
2026-01-06T13:20:00Z,refrigerator,3.125
2026-01-06T13:20:00Z,television,5.232
2026-01-06T13:20:00Z,game_console,0.174
2026-01-06T13:20:00Z,printer,2.106
2026-01-06T13:25:00Z,refrigerator,3.324
2026-01-06T13:25:00Z,television,5.564
2026-01-06T13:25:00Z,game_console,0.408
2026-01-06T13:25:00Z,printer,2.427
2026-01-06T13:30:00Z,refrigerator,88.018
2026-01-06T13:30:00Z,television,4.91
2026-01-06T13:30:00Z,game_console,0.499
2026-01-06T13:30:00Z,printer,2.019
2026-01-06T13:35:00Z,refrigerator,87.0
2026-01-06T13:35:00Z,television,5.566
2026-01-06T13:35:00Z,game_console,0.587
2026-01-06T13:35:00Z,printer,2.035
2026-01-06T13:40:00Z,refrigerator,88.505
2026-01-06T13:40:00Z,television,4.897
2026-01-06T13:40:00Z,game_console,0.638
2026-01-06T13:40:00Z,printer,2.529
2026-01-06T13:45:00Z,refrigerator,87.259
2026-01-06T13:45:00Z,television,4.732
2026-01-06T13:45:00Z,game_console,0.689
2026-01-06T13:45:00Z,printer,2.548
2026-01-06T13:50:00Z,refrigerator,88.417
2026-01-06T13:50:00Z,television,4.887
2026-01-06T13:50:00Z,game_console,0.0
2026-01-06T13:50:00Z,printer,2.503
2026-01-06T13:55:00Z,refrigerator,3.031
2026-01-06T13:55:00Z,television,5.854
2026-01-06T13:55:00Z,game_console,0.518
2026-01-06T13:55:00Z,printer,2.362
2026-01-06T14:00:00Z,refrigerator,3.073
2026-01-06T14:00:00Z,television,5.027
2026-01-06T14:00:00Z,game_console,0.654
2026-01-06T14:00:00Z,printer,2.48
2026-01-06T14:05:00Z,refrigerator,2.991
2026-01-06T14:05:00Z,television,5.857
2026-01-06T14:05:00Z,game_console,0.02
2026-01-06T14:05:00Z,printer,2.451
2026-01-06T14:10:00Z,refrigerator,2.328
2026-01-06T14:10:00Z,television,4.732
2026-01-06T14:10:00Z,game_console,0.467
2026-01-06T14:10:00Z,printer,1.912
2026-01-06T14:15:00Z,refrigerator,3.261
2026-01-06T14:15:00Z,television,5.333
2026-01-06T14:15:00Z,game_console,0.122
2026-01-06T14:15:00Z,printer,2.265
2026-01-06T14:20:00Z,refrigerator,2.938
2026-01-06T14:20:00Z,television,5.14
2026-01-06T14:20:00Z,game_console,0.154
2026-01-06T14:20:00Z,printer,2.255
2026-01-06T14:25:00Z,refrigerator,3.317
2026-01-06T14:25:00Z,television,4.716
2026-01-06T14:25:00Z,game_console,0.632
2026-01-06T14:25:00Z,printer,2.137
2026-01-06T14:30:00Z,refrigerator,3.863
2026-01-06T14:30:00Z,television,5.859
2026-01-06T14:30:00Z,game_console,0.448
2026-01-06T14:30:00Z,printer,2.198
2026-01-06T14:35:00Z,refrigerator,3.372
2026-01-06T14:35:00Z,television,5.49
2026-01-06T14:35:00Z,game_console,0.019
2026-01-06T14:35:00Z,printer,2.065
2026-01-06T14:40:00Z,refrigerator,2.728
2026-01-06T14:40:00Z,television,4.592
2026-01-06T14:40:00Z,game_console,0.326
2026-01-06T14:40:00Z,printer,2.181
2026-01-06T14:45:00Z,refrigerator,2.215
2026-01-06T14:45:00Z,television,5.711
2026-01-06T14:45:00Z,game_console,0.665
2026-01-06T14:45:00Z,printer,2.003
2026-01-06T14:50:00Z,refrigerator,3.848
2026-01-06T14:50:00Z,television,5.848
2026-01-06T14:50:00Z,game_console,0.714
2026-01-06T14:50:00Z,printer,2.317
2026-01-06T14:55:00Z,refrigerator,3.025
2026-01-06T14:55:00Z,television,4.624
2026-01-06T14:55:00Z,game_console,0.649
2026-01-06T14:55:00Z,printer,1.992
2026-01-06T15:00:00Z,refrigerator,87.255
2026-01-06T15:00:00Z,television,5.663
2026-01-06T15:00:00Z,game_console,0.063
2026-01-06T15:00:00Z,printer,2.34
2026-01-06T15:05:00Z,refrigerator,87.426
2026-01-06T15:05:00Z,television,4.735
2026-01-06T15:05:00Z,game_console,0.676
2026-01-06T15:05:00Z,printer,2.091
2026-01-06T15:10:00Z,refrigerator,87.245
2026-01-06T15:10:00Z,television,5.352
2026-01-06T15:10:00Z,game_console,0.581
2026-01-06T15:10:00Z,printer,2.025
2026-01-06T15:15:00Z,refrigerator,88.76
2026-01-06T15:15:00Z,television,5.523
2026-01-06T15:15:00Z,game_console,0.0
2026-01-06T15:15:00Z,printer,2.225
2026-01-06T15:20:00Z,refrigerator,87.129
2026-01-06T15:20:00Z,television,4.829
2026-01-06T15:20:00Z,game_console,0.113
2026-01-06T15:20:00Z,printer,2.374
2026-01-06T15:25:00Z,refrigerator,2.78
2026-01-06T15:25:00Z,television,4.883
2026-01-06T15:25:00Z,game_console,0.194
2026-01-06T15:25:00Z,printer,1.896
2026-01-06T15:30:00Z,refrigerator,3.687
2026-01-06T15:30:00Z,television,4.866
2026-01-06T15:30:00Z,game_console,0.61
2026-01-06T15:30:00Z,printer,2.501
2026-01-06T15:35:00Z,refrigerator,2.234
2026-01-06T15:35:00Z,television,5.622
2026-01-06T15:35:00Z,game_console,0.488
2026-01-06T15:35:00Z,printer,2.411
2026-01-06T15:40:00Z,refrigerator,2.517
2026-01-06T15:40:00Z,television,4.516
2026-01-06T15:40:00Z,game_console,0.618
2026-01-06T15:40:00Z,printer,1.996
2026-01-06T15:45:00Z,refrigerator,4.29
2026-01-06T15:45:00Z,television,5.765
2026-01-06T15:45:00Z,game_console,0.85
2026-01-06T15:45:00Z,printer,1.977
2026-01-06T15:50:00Z,refrigerator,2.921
2026-01-06T15:50:00Z,television,4.505
2026-01-06T15:50:00Z,game_console,0.753
2026-01-06T15:50:00Z,printer,2.217
2026-01-06T15:55:00Z,refrigerator,4.035
2026-01-06T15:55:00Z,television,5.842
2026-01-06T15:55:00Z,game_console,0.302
2026-01-06T15:55:00Z,printer,1.852
2026-01-06T16:00:00Z,refrigerator,2.233
2026-01-06T16:00:00Z,television,5.037
2026-01-06T16:00:00Z,game_console,0.635
2026-01-06T16:00:00Z,printer,1.98
2026-01-06T16:05:00Z,refrigerator,3.001
2026-01-06T16:05:00Z,television,5.879
2026-01-06T16:05:00Z,game_console,0.427
2026-01-06T16:05:00Z,printer,2.149
2026-01-06T16:10:00Z,refrigerator,3.25
2026-01-06T16:10:00Z,television,4.651
2026-01-06T16:10:00Z,game_console,0.0
2026-01-06T16:10:00Z,printer,2.321
2026-01-06T16:15:00Z,refrigerator,2.556
2026-01-06T16:15:00Z,television,4.643
2026-01-06T16:15:00Z,game_console,0.0
2026-01-06T16:15:00Z,printer,2.544
2026-01-06T16:20:00Z,refrigerator,1.917
2026-01-06T16:20:00Z,television,5.484
2026-01-06T16:20:00Z,game_console,0.736
2026-01-06T16:20:00Z,printer,2.104
2026-01-06T16:25:00Z,refrigerator,3.339
2026-01-06T16:25:00Z,television,5.489
2026-01-06T16:25:00Z,game_console,0.159
2026-01-06T16:25:00Z,printer,2.519
2026-01-06T16:30:00Z,refrigerator,88.924
2026-01-06T16:30:00Z,television,4.667
2026-01-06T16:30:00Z,game_console,0.883
2026-01-06T16:30:00Z,printer,1.881
2026-01-06T16:35:00Z,refrigerator,86.955
2026-01-06T16:35:00Z,television,5.59
2026-01-06T16:35:00Z,game_console,0.099
2026-01-06T16:35:00Z,printer,2.345
2026-01-06T16:40:00Z,refrigerator,88.726
2026-01-06T16:40:00Z,television,5.696
2026-01-06T16:40:00Z,game_console,0.0
2026-01-06T16:40:00Z,printer,2.411
2026-01-06T16:45:00Z,refrigerator,87.687
2026-01-06T16:45:00Z,television,5.058
2026-01-06T16:45:00Z,game_console,0.435
2026-01-06T16:45:00Z,printer,2.198
2026-01-06T16:50:00Z,refrigerator,87.985
2026-01-06T16:50:00Z,television,5.188
2026-01-06T16:50:00Z,game_console,0.64
2026-01-06T16:50:00Z,printer,2.195
2026-01-06T16:55:00Z,refrigerator,2.557
2026-01-06T16:55:00Z,television,4.992
2026-01-06T16:55:00Z,game_console,0.128
2026-01-06T16:55:00Z,printer,2.189
2026-01-06T17:00:00Z,refrigerator,2.257
2026-01-06T17:00:00Z,television,4.81
2026-01-06T17:00:00Z,game_console,0.692
2026-01-06T17:00:00Z,printer,1.961
2026-01-06T17:05:00Z,refrigerator,2.355
2026-01-06T17:05:00Z,television,4.966
2026-01-06T17:05:00Z,game_console,0.015
2026-01-06T17:05:00Z,printer,2.454
2026-01-06T17:10:00Z,refrigerator,3.64
2026-01-06T17:10:00Z,television,5.618
2026-01-06T17:10:00Z,game_console,0.395
2026-01-06T17:10:00Z,printer,2.294
2026-01-06T17:15:00Z,refrigerator,3.259
2026-01-06T17:15:00Z,television,5.802
2026-01-06T17:15:00Z,game_console,0.139
2026-01-06T17:15:00Z,printer,2.146
2026-01-06T17:20:00Z,refrigerator,2.221
2026-01-06T17:20:00Z,television,4.916
2026-01-06T17:20:00Z,game_console,0.038
